movieid,title,cluster_no
26472,"Norte, El",0
26492,Twilight Zone: The Movie,15
26498,Boy Meets Girl,0
26504,Cloak & Dagger,16
26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)",4
26523,"Silent Night, Deadly Night",2
26524,"Times of Harvey Milk, The",8
26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!),1
26528,Anne of Green Gables,0
26539,Death of a Salesman,0
26542,Ewoks: The Battle for Endor,4
26547,Police Story (Ging chaat goo si),16
26554,"Quiet Earth, The",0
26555,Spies Like Us,7
26562,White Nights,0
26564,'Round Midnight,0
26567,Club Paradise,7
26578,"Sacrifice, The (Offret - Sacraficatio)",0
26585,"Better Tomorrow, A (Ying hung boon sik)",9
26587,"Decalogue, The (Dekalog)",12
26590,G.I. Joe: The Movie,4
26593,Hell Comes to Frogtown,14
26599,"Law of Desire (Ley del deseo, La)",10
26603,Prince of Darkness,15
26606,"Chinese Ghost Story, A (Sinnui yauwan)",2
26612,"Better Tomorrow II, A (Ying hung boon sik II)",9
26614,"Bourne Identity, The",6
26622,Dominick and Eugene,0
26629,Killer Klowns from Outer Space,15
26630,Moonwalker,8
26631,Alice (Neco z Alenky),4
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille),7
26649,Lonesome Dove,0
26662,Kiki's Delivery Service (Majo no takkyûbin),4
26676,Almost an Angel,7
26680,Cry-Baby,11
26681,Bullet in the Head,0
26686,Ghost Dad,7
26693,It,6
26694,Ju Dou,0
26695,"Krays, The",0
26696,Lionheart,14
26700,Nuns on the Run,7
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie),16
26704,State of Grace,9
26712,35 Up,8
26713,Days of Being Wild (A Fei jingjyuhn),12
26717,Begotten,0
26726,Dutch,7
26729,Hearts of Darkness: A Filmmakers Apocalypse,8
26732,Johnny Stecchino,7
26736,Riki-Oh: The Story of Ricky (Lik Wong),16
26741,Mannequin 2: On the Move,11
26743,Only Yesterday (Omohide poro poro),0
26745,Other People's Money,10
26750,Quigley Down Under,0
26761,Prime Suspect 2,9
26764,Captain America,14
26765,City Hunter (Sing si lip yan),11
26776,Porco Rosso (Crimson Pig) (Kurenai no buta),17
26777,"Stolen Children (Ladro di bambini, Il)",0
26778,Ladybugs,7
26782,"Mambo Kings, The",0
26791,Shining Through,12
26792,Sidekicks,3
26796,"Heart in Winter, A (Un coeur en hiver)",12
26797,Visions of Light: The Art of Cinematography,8
26810,Bad Boy Bubby,0
26812,Barbarians at the Gate,0
26819,Fortress,14
26828,Mr. Nanny,7
26838,"Snapper, The",1
26840,Sonatine (Sonachine),16
26849,"Stand, The",15
26854,"Darkman II: Return of Durant, The",16
26861,Freaked,7
26865,Fist of Legend (Jing wu ying xiong),0
26870,Major League II,7
26871,My Father the Hero,11
26875,"Pure Formality, A (Pura formalità, Una)",5
26887,"Langoliers, The",15
26900,"Last Wedding, The (Kivenpyörittäjän kylä)",1
26901,Last of the Dogmen,8
26903,Whisper of the Heart (Mimi wo sumaseba),12
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban),14
26928,"Summer's Tale, A (Conte d'été)",10
26940,"Late Shift, The",7
26947,Pusher,5
26958,Emma,12
26965,"Boxer, The",6
26974,Gummo,0
26985,Nirvana,14
26999,"Lion King II: Simba's Pride, The",4
27002,From the Earth to the Moon,6
27003,Beowulf,15
27006,RKO 281,0
27008,From Dusk Till Dawn 2: Texas Blood Money,7
27020,Gia,12
27022,Thursday,16
27032,Who Am I? (Wo shi shei),13
27036,Merlin,3
27074,Brave New World,15
27075,Addams Family Reunion,17
27105,Purgatory,8
27124,Bleeder,6
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq),16
27140,Candyman 3: Day of the Dead,2
27155,"Batman/Superman Movie, The",4
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni)",14
27176,Style Wars,8
27178,In July (Im Juli),11
27186,Kirikou and the Sorceress (Kirikou et la sorcière),4
27193,Taxi 2,7
27246,If These Walls Could Talk 2,12
27251,"10th Kingdom, The",17
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord)",0
27266,2046,12
27306,Bartleby,1
27311,Batman Beyond: Return of the Joker,14
27317,Audition (Ôdishon),6
27320,"Nine Lives of Tomas Katz, The",1
27328,Monday,16
27329,Paradise Lost 2: Revelations,8
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),17
27369,Daria: Is It Fall Yet?,7
27370,Late Night Shopping,7
27373,61*,0
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA),9
27408,Ripley's Game,6
27416,Jalla! Jalla!,10
27420,Teknolust,10
27426,"Accidental Spy, The (Dak miu mai shing)",14
27434,Darkness,2
27441,Blood: The Last Vampire,14
27450,Blueberry,8
27473,American Psycho II: All American Girl,5
27478,Ali G Indahouse,7
27480,Dead or Alive 2: Tôbôsha,16
27482,Cube 2: Hypercube,15
27491,Pulse (Kairo),2
27513,Dog Days (Hundstage),0
27523,My Sassy Girl (Yeopgijeogin geunyeo),11
27537,Nothing,7
27539,Undertaking Betty (Plots with a View),11
27549,Dead or Alive: Final,9
27555,Fubar,7
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku)",7
27584,Dead End,2
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot),9
27595,Jesus Christ Vampire Hunter,7
27604,Suicide Club (Jisatsu saakuru),2
27611,Battlestar Galactica,0
27618,"Sound of Thunder, A",13
27619,"Lion King 1½, The",17
27627,Oasis,12
27644,Remember Me (Ricordati di me),10
27660,"Animatrix, The",14
27664,"Brown Bunny, The",0
27667,Ju-on: The Curse,2
27674,11:14,9
27683,Tremors 4: The Legend Begins,15
27685,Bring It On Again,7
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",16
27692,And Starring Pancho Villa as Himself,1
27695,Nicotina,1
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka),6
27705,In Hell,6
27706,Lemony Snicket's A Series of Unfortunate Events,17
27708,Helen of Troy,3
27716,"Green Butchers, The (Grønne slagtere, De)",10
27721,"Very Long Engagement, A (Un long dimanche de fiançailles)",12
27722,Last Life in the Universe (Ruang rak noi nid mahasan),12
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu),14
27731,"Cat Returns, The (Neko no ongaeshi)",4
27741,"Twilight Samurai, The (Tasogare Seibei)",12
27744,"Facing Windows (Finestra di fronte, La)",12
27746,Ginger Snaps: Unleashed,2
27751,'Salem's Lot,6
27762,Comic Book: The Movie,7
27768,Intimate Strangers (Confidences trop intimes),0
27769,Down to the Bone,0
27772,Ju-on: The Grudge,2
27773,Old Boy,5
27776,Red Lights (Feux rouges),0
27778,Ginger Snaps Back: The Beginning,2
27784,One Missed Call (Chakushin ari),2
27788,"Jacket, The",6
27790,Millions,1
27793,Starship Troopers 2: Hero of the Federation,15
27801,Ong-Bak: The Thai Warrior (Ong Bak),14
27802,Infernal Affairs 2 (Mou gaan dou II),16
27803,"Sea Inside, The (Mar adentro)",0
27808,Spanglish,10
27815,"Chorus, The (Choristes, Les)",0
27816,Saints and Soldiers,3
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",0
27821,"Interpreter, The",6
27822,Open Water,6
27826,Touch of Pink,10
27829,Slasher,8
27830,"Bobby Jones, Stroke of Genius",0
27831,Layer Cake,9
27834,"Return, The (Vozvrashcheniye)",0
27837,Flight of the Phoenix,3
27838,Mean Creek,6
27839,"Ring Two, The",6
27846,"Corporation, The",8
27850,"Yes Men, The",8
27865,Azumi,3
27866,In My Father's Den,0
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo),0
27873,Metallica: Some Kind of Monster,8
27878,Born into Brothels,8
27879,DiG!,8
27882,Riding Giants,8
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?),1
27904,"Scanner Darkly, A",6
27905,Casshern,14
27912,Outfoxed: Rupert Murdoch's War on Journalism,8
30707,Million Dollar Baby,0
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu),9
30749,Hotel Rwanda,0
30793,Charlie and the Chocolate Factory,17
30803,3-Iron (Bin-jip),12
30810,"Life Aquatic with Steve Zissou, The",17
30812,"Aviator, The",0
30816,"Phantom of the Opera, The",12
30818,Beyond the Sea,0
30820,"Woodsman, The",0
30822,In Good Company,1
30825,Meet the Fockers,7
30846,"Assassination of Richard Nixon, The",9
30848,"Love Song for Bobby Long, A",0
30850,"Merchant of Venice, The",0
30883,Fat Albert,7
30890,"Keys to the House, The (Chiavi di casa, Le)",0
30892,In the Realms of the Unreal,8
30894,White Noise,15
30898,"Upside of Anger, The",10
30994,Little Miss Marker,1
31000,Sweet Liberty,7
31030,I Remember Mama,0
31038,Smooth Talk,12
31049,Out Cold,7
31083,Man Trouble,11
31086,Battles Without Honor & Humanity (Jingi naki tatakai),9
31101,Stander,16
31114,Imaginary Heroes,1
31116,Sergeant York,0
31123,Ruby & Quentin (Tais-toi!),7
31150,Wizards,4
31162,"Life and Death of Peter Sellers, The",1
31184,Appleseed (Appurushîdo),14
31193,"Many Adventures of Winnie the Pooh, The",4
31221,Elektra,16
31223,Racing Stripes,7
31225,Coach Carter,0
31260,Boys Town,0
31297,Gold Diggers of 1935,7
31309,Rocco and His Brothers (Rocco e i suoi fratelli),9
31364,Memories of Murder (Salinui chueok),9
31367,"Chase, The",16
31410,"Downfall (Untergang, Der)",0
31420,Assault on Precinct 13,16
31422,Are We There Yet?,7
31424,Alone in the Dark,15
31427,Hide and Seek,2
31431,Boogeyman,6
31433,"Wedding Date, The",11
31435,Rory O'Shea Was Here (Inside I'm Dancing),0
31437,Nobody Knows (Dare mo shiranai),0
31445,Employee of the Month,1
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die)",0
31545,"Trou, Le (Hole, The) (Night Watch, The)",8
31553,Double Dragon,13
31590,Hands Off the Loot (Touchez pas au grisbi),9
31610,Purple Butterfly (Zi hudie),0
31617,El Cid,3
31658,Howl's Moving Castle (Hauru no ugoku shiro),4
31660,Steamboy (Suchîmubôi),14
31664,Gorgeous (Boh lee chun),11
31685,Hitch,11
31692,Uncle Nino,7
31694,Bride & Prejudice,11
31696,Constantine,2
31698,Son of the Mask,17
31700,Because of Winn-Dixie,1
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand),0
31737,Bunny Lake Is Missing,5
31804,Night Watch (Nochnoy dozor),15
31851,Sons of the Desert,7
31867,Man of the House,7
31878,Kung Fu Hustle (Gong fu),7
31903,Zelary,12
31909,Dr. Giggles,7
31921,"Seven-Per-Cent Solution, The",9
31923,"Three Musketeers, The",3
31925,Royal Flash,11
31952,Control (Kontroll),9
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null),0
32009,Tyler Perry's Diary of a Mad Black Woman,10
32011,Cursed,2
32017,"Pacifier, The",7
32019,Be Cool,7
32022,Gunner Palace,8
32029,Hostage,16
32031,Robots,17
32058,Class Action,0
32060,"Cat and the Canary, The",2
32116,"Oh, God! You Devil",7
32139,"Agony and the Ecstasy, The",0
32160,Twentieth Century,7
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud),9
32213,Cube Zero,15
32234,Julia,0
32243,Stealing Rembrandt (Rembrandt),16
32289,Ice Princess,1
32291,Melinda and Melinda,1
32294,Milk and Honey,0
32296,Miss Congeniality 2: Armed and Fabulous,7
32298,Guess Who,11
32300,D.E.B.S.,7
32302,"League of Ordinary Gentlemen, A",8
32314,Incident at Loch Ness,7
32371,Call Northside 777,9
32387,"Sword of Doom, The (Dai-bosatsu tôge)",0
32392,800 Bullets (800 Balas),1
32440,If Looks Could Kill,7
32442,Greedy,7
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",1
32460,Knockin' on Heaven's Door,16
32469,We're No Angels,1
32511,"Touch of Zen, A (Xia nu)",3
32515,Walker,0
32554,Memories (Memorîzu),15
32582,"Wild Parrots of Telegraph Hill, The",8
32584,"Ballad of Jack and Rose, The",0
32587,Sin City,16
32589,Beauty Shop,7
32596,Sahara,3
32598,Fever Pitch,11
32600,Eros,0
32620,Not on the Lips (Pas sur la bouche),11
32632,Electra Glide in Blue,16
32649,"Special Day, A (Giornata particolare, Una)",0
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",0
32659,Tanguy,7
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),7
32728,"Little Girl Who Lives Down the Lane, The",6
32743,Ringu 0: Bâsudei,6
32770,Brothers (Brødre),0
32799,Maidens in Uniform (Mädchen in Uniform),12
32862,With Six You Get Eggroll,11
32875,Holiday (Jour de fête),7
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),0
32898,"Trip to the Moon, A (Voyage dans la lune, Le)",13
32906,"Ascent, The (Voskhozhdeniye)",0
32914,Carrie,6
32917,Boccaccio '70,11
33004,"Hitchhiker's Guide to the Galaxy, The",13
33085,"Amityville Horror, The",2
33090,Mutant Aliens,7
33124,Before the Fall (NaPolA - Elite für den Führer),0
33126,"Frisco Kid, The",7
33132,State Property 2,16
33138,Palindromes,1
33145,"Lot Like Love, A",10
33148,King's Ransom,7
33154,Enron: The Smartest Guys in the Room,8
33158,xXx: State of the Union,16
33162,Kingdom of Heaven,12
33164,House of Wax,2
33166,Crash,9
33171,Mysterious Skin,0
33188,Mischief,11
33201,Between Your Legs (Entre las piernas),6
33237,San Francisco,12
33294,Vampire Hunter D,2
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",12
33312,"Cocoanuts, The",7
33421,Dear Wendy,0
33435,Los Angeles Plays Itself,8
33437,Unleashed (Danny the Dog),16
33493,Star Wars: Episode III - Revenge of the Sith,13
33495,Kicking & Screaming,7
33499,Monster-in-Law,11
33558,"Snow Walker, The",0
33564,Divorce - Italian Style (Divorzio all'italiana),7
33615,Madagascar,17
33629,Airborne,7
33639,Mad Hot Ballroom,8
33644,Dominion: Prequel to the Exorcist,2
33646,"Longest Yard, The",1
33649,Saving Face,10
33660,Cinderella Man,12
33669,"Sisterhood of the Traveling Pants, The",1
33672,Lords of Dogtown,1
33677,Rock School,8
33679,Mr. & Mrs. Smith,3
33681,"Adventures of Sharkboy and Lavagirl 3-D, The",3
33683,High Tension (Haute tension) (Switchblade Romance),2
33725,It's All Gone Pete Tong,1
33779,Eddie Izzard: Dress to Kill,7
33781,Quo Vadis,12
33794,Batman Begins,16
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),13
33815,"Perfect Man, The",10
33826,Saint Ralph,1
33830,Herbie: Fully Loaded,11
33834,Land of the Dead,2
33836,Bewitched,11
33838,Rize,8
33880,Me and You and Everyone We Know,1
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",5
33896,3 Extremes (Three... Extremes) (Saam gaang yi),2
33903,"Edukators, The (Die Fetten Jahre sind vorbei)",10
33966,Cop and ½,7
34018,At the Circus,7
34048,War of the Worlds,13
34072,"March of the Penguins (Marche de l'empereur, La)",8
34129,Rebound,7
34143,Dark Water,6
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",0
34150,Fantastic Four,13
34153,Murderball,8
34162,Wedding Crashers,11
34164,Happy Endings,1
34271,Hustle & Flow,9
34292,Hardware,15
34312,"Calcium Kid, The",7
34319,"Island, The",14
34321,Bad News Bears,7
34323,"Devil's Rejects, The",16
34326,Last Days,0
34330,November,0
34332,Sky High,3
34334,Stealth,13
34336,Must Love Dogs,11
34338,"Aristocrats, The",7
34359,Georgy Girl,7
34397,"Order, The",3
34405,Serenity,13
34437,Broken Flowers,1
34450,Miracles - Mr. Canton and Lady Rose,16
34482,"Browning Version, The",0
34520,"Dukes of Hazzard, The",3
34523,The Chumscrubber,1
34528,Junebug,1
34530,Deuce Bigalow: European Gigolo,7
34532,"Skeleton Key, The",6
34534,Four Brothers,16
34536,The Great Raid,0
34540,Pretty Persuasion,1
34542,Grizzly Man,8
34800,Private Resort,7
34811,Pusher II: With Blood on My Hands,16
35015,Duma,0
35347,Animal Farm,0
35807,"Teahouse of the August Moon, The",7
35836,"40-Year-Old Virgin, The",11
35957,Red Eye,2
36276,Hidden (a.k.a. Cache) (Caché),6
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),17
36363,Kin-Dza-Dza!,1
36397,Valiant,17
36401,"Brothers Grimm, The",2
36477,"Baxter, The",10
36509,"Cave, The",13
36517,"Constant Gardener, The",6
36519,Transporter 2,16
36525,Just Like Heaven,11
36527,Proof,0
36529,Lord of War,16
36533,Cry_Wolf (a.k.a. Cry Wolf),6
36535,Everything Is Illuminated,1
36537,Thumbsucker,1
36708,Family Guy Presents Stewie Griffin: The Untold Story,17
36850,Police Story 2 (Ging chaat goo si juk jaap),16
36931,New Police Story (Xin jing cha gu shi),16
37211,Go West,7
37240,Why We Fight,8
37380,Doom,15
37382,Domino,9
37384,Waiting...,7
37386,Aeon Flux,14
37444,Frankenstein 90,11
37475,"Unfinished Life, An",0
37477,"Man, The",16
37495,Survive Style 5+,5
37545,Woyzeck,0
37720,"Exorcism of Emily Rose, The",9
37727,Flightplan,6
37729,Corpse Bride,11
37731,Green Street Hooligans (a.k.a. Hooligans),9
37733,"History of Violence, A",16
37736,Oliver Twist,0
37739,"Greatest Game Ever Played, The",0
37741,Capote,9
37830,Final Fantasy VII: Advent Children,13
37844,Roll Bounce,10
37853,Into the Blue,16
37857,MirrorMask,4
38038,Wallace & Gromit in The Curse of the Were-Rabbit,17
38061,Kiss Kiss Bang Bang,5
38095,"Bittersweet Life, A (Dalkomhan insaeng)",16
38159,"Short Film About Love, A (Krótki film o milosci)",12
38164,"All This, and Heaven Too",12
38198,Darwin's Nightmare,8
38294,Beowulf & Grendel,3
38304,No Direction Home: Bob Dylan,8
38388,Goal! The Dream Begins (Goal!),0
38583,"Wraith, The",15
38798,In Her Shoes,1
38886,"Squid and the Whale, The",1
38992,Two for the Money,0
39183,Brokeback Mountain,12
39231,Elizabethtown,10
39234,North Country,0
39292,"Good Night, and Good Luck.",9
39307,Dreamer: Inspired by a True Story,0
39381,"Proposition, The",9
39400,"Fog, The",2
39414,Shopgirl,10
39427,Stay,5
39435,"Legend of Zorro, The",3
39444,"Weather Man, The",1
39446,Saw II,2
39449,Prime,10
39516,Don't Move (Non ti muovere),0
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp),7
39801,"Great Yokai War, The (Yôkai daisensô)",17
39869,Manderlay,0
40148,Revolver,9
40278,Jarhead,0
40339,Chicken Little,17
40412,Dead Man's Shoes,5
40414,Joyeux Noël (Merry Christmas),0
40478,Night of the Lepus,15
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö)",1
40578,Sword of the Beast (Kedamono no ken),0
40581,Just Friends,11
40583,Syriana,6
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan),1
40614,Derailed,6
40617,Creep,2
40629,Pride & Prejudice,12
40697,,15
40723,Wolf Creek,5
40732,"Descent, The",6
40815,Harry Potter and the Goblet of Fire,3
40819,Walk the Line,12
40826,Rent,12
40851,Zathura,3
40870,C.R.A.Z.Y.,0
40946,Sarah Silverman: Jesus Is Magic,7
40955,Breakfast on Pluto,1
40959,"Ice Harvest, The",16
40962,"Yours, Mine and Ours",11
40966,"Libertine, The",0
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",5
41285,Match Point,12
41527,Paradise Now,9
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",4
41569,King Kong,3
41571,Memoirs of a Geisha,12
41573,"Family Stone, The",10
41617,Havoc,12
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),0
41712,"Room for Romeo Brass, A",1
41716,"Matador, The",1
41724,Wal-Mart: The High Cost of Low Price,8
41769,Mozart and the Whale,10
41828,Don't Look Now: We're Being Shot At (La grande vadrouille),7
41863,"Three Burials of Melquiades Estrada, The",9
41997,Munich,16
42002,"Producers, The",7
42004,Transamerica,1
42007,Rumor Has It...,10
42009,Cheaper by the Dozen 2,7
42011,Fun with Dick and Jane,7
42013,"Ringer, The",7
42015,Casanova,10
42018,Mrs. Henderson Presents,1
42176,"Ear, The (Ucho)",6
42191,Luxo Jr.,4
42285,"Dentist, The",2
42418,"New World, The",12
42422,Voices of a Distant Star (Hoshi no koe),12
42556,7 Faces of Dr. Lao,8
42559,Samurai Assassin (Samurai),3
42602,"Boys of Baraka, The",8
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),9
42638,Grand Theft Parsons,1
42718,District 13 (Banlieue 13),16
42723,Hostel,2
42725,Grandma's Boy,7
42728,Tristan & Isolde,12
42730,Glory Road,0
42732,Last Holiday,7
42734,Hoodwinked!,17
42738,Underworld: Evolution,2
42740,Looking for Comedy in the Muslim World,7
42761,Casper Meets Wendy,17
42943,Revolution,0
42946,Project A ('A' gai waak),7
43289,"Bird People in China, The (Chûgoku no chôjin)",1
43333,Water,12
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),0
43396,"World's Fastest Indian, The",0
43419,Bandidas,16
43460,Tristram Shandy: A Cock and Bull Story,1
43549,Helter Skelter,16
43556,Annapolis,0
43558,Big Momma's House 2,16
43560,Nanny McPhee,17
43677,"Tuskegee Airmen, The",0
43679,Final Destination 3,2
43684,Something New,10
43708,Block Party (a.k.a. Dave Chappelle's Block Party),7
43744,Imagine Me & You,10
43836,"Pink Panther, The",7
43869,Curious George,17
43871,Firewall,9
43904,When a Stranger Calls,2
43908,London,0
43912,Freedomland,9
43914,Winter Passing,0
43917,Eight Below,3
